
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.012367 seconds (25.6 MB/s)
csr_from_coo: 0.030481 seconds, 101492 rows, 101492 columns, 1647264 nonzeros, 5 to 31 nonzeros per row, 1 threads, 101492 to 101492 rows per thread, 1647264 to 1647264 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (9 L2 ways)
gemv (warmup): 0.006528 seconds (0.134 Gnz/s, 0.505 Gflop/s, 3.4 to 5.3 GB/s)
gemv: 0.006284 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006288 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006271 seconds (0.139 Gnz/s, 0.525 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006289 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006288 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006273 seconds (0.139 Gnz/s, 0.525 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006293 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006287 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006275 seconds (0.139 Gnz/s, 0.525 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006303 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006310 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006294 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006301 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006289 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006309 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006303 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006286 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006308 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006309 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006288 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006306 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006307 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006289 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006304 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006308 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006292 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006300 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006292 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006303 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006304 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006285 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006307 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006308 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006289 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006306 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006303 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006284 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006306 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006304 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006287 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006303 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006285 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006303 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006305 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006286 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006305 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006305 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006288 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006303 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006304 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006289 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006301 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006297 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006286 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006299 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006286 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006300 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006305 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006287 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006307 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006304 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006288 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006310 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006302 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006286 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006306 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006299 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006288 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006303 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006287 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006292 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006299 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006286 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006304 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006307 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006289 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006305 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006303 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006289 seconds (0.139 Gnz/s, 0.524 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006306 seconds (0.139 Gnz/s, 0.522 Gflop/s, 3.5 to 5.5 GB/s)
gemv: 0.006298 seconds (0.139 Gnz/s, 0.523 Gflop/s, 3.5 to 5.5 GB/s)
region,threads,EFFECTIVE_INST_SPEC,CPU_CYCLES,FP_DP_FIXED_OPS_SPEC,FP_DP_SCALE_OPS_SPEC,L2D_CACHE_REFILL,L2D_CACHE_WB,L2D_SWAP_DM,L2D_CACHE_MIBMCH_PRF,L1D_CACHE_REFILL,CPI ,Frequency ,L1D cache miss rate ,L2D cache miss rate ,L2-Memory Bandwidth ,DP (FP) ,DP (FP+SVE512) ,Computational Intensity (FP+SVE512) ,time
gemv,0,565233568,1414953954,10152506,154676800,8333522,182906,38091,16062,17023512,2.503308,2200.968701,0.030118,0.014648,3.369758,15.792279,978.194751,0.290286,0.642878
total,-1,565233568,1414953954,10152506,154676800,8333522,182906,38091,16062,17023512,2.503308,2200.968701,0.030118,0.014648,3.369758,15.792279,978.194751,0.290286,0.642878
