
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.495839 seconds (24.8 MB/s)
csr_from_coo: 0.038583 seconds, 20685 rows, 20685 columns, 2454957 nonzeros, 60 to 162 nonzeros per row, 1 threads, 20685 to 20685 rows per thread, 2454957 to 2454957 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (12 L2 ways)
gemv (warmup): 0.001467 seconds (0.844 Gnz/s, 3.346 Gflop/s, 20.4 to 33.7 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001463 seconds (0.846 Gnz/s, 3.356 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001463 seconds (0.846 Gnz/s, 3.356 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001464 seconds (0.845 Gnz/s, 3.354 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.386 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001463 seconds (0.846 Gnz/s, 3.356 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001463 seconds (0.846 Gnz/s, 3.356 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001451 seconds (0.853 Gnz/s, 3.384 Gflop/s, 20.6 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.386 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001463 seconds (0.846 Gnz/s, 3.357 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001448 seconds (0.855 Gnz/s, 3.390 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001448 seconds (0.855 Gnz/s, 3.390 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001463 seconds (0.846 Gnz/s, 3.356 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.386 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001465 seconds (0.845 Gnz/s, 3.353 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.386 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.855 Gnz/s, 3.390 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001463 seconds (0.846 Gnz/s, 3.356 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.386 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001465 seconds (0.845 Gnz/s, 3.352 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001451 seconds (0.853 Gnz/s, 3.384 Gflop/s, 20.6 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001463 seconds (0.846 Gnz/s, 3.356 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001451 seconds (0.853 Gnz/s, 3.384 Gflop/s, 20.6 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.386 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001464 seconds (0.845 Gnz/s, 3.353 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.386 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.389 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001449 seconds (0.854 Gnz/s, 3.388 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001464 seconds (0.846 Gnz/s, 3.354 Gflop/s, 20.5 to 33.8 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
gemv: 0.001450 seconds (0.854 Gnz/s, 3.387 Gflop/s, 20.7 to 34.1 GB/s)
region,threads,EFFECTIVE_INST_SPEC,CPU_CYCLES,FP_DP_FIXED_OPS_SPEC,FP_DP_SCALE_OPS_SPEC,L2D_CACHE_REFILL,L2D_CACHE_WB,L2D_SWAP_DM,L2D_CACHE_MIBMCH_PRF,L1D_CACHE_REFILL,CPI ,Frequency ,L1D cache miss rate ,L2D cache miss rate ,L2-Memory Bandwidth ,DP (FP) ,DP (FP+SVE512) ,Computational Intensity (FP+SVE512) ,time
gemv,0,300363314,344285366,2071806,166789200,11665264,22388,30615,11341,12890409,1.146230,2208.444002,0.042916,0.038697,19.123758,13.289753,4292.816502,0.224476,0.155895
total,-1,300363314,344285366,2071806,166789200,11665264,22388,30615,11341,12890409,1.146230,2208.444002,0.042916,0.038697,19.123758,13.289753,4292.816502,0.224476,0.155895
