
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 15.885895 seconds (31.0 MB/s)
csr_from_coo: 0.193205 seconds, 2707524 rows, 2707524 columns, 14810202 nonzeros, 2 to 27 nonzeros per row, 1 threads, 2707524 to 2707524 rows per thread, 14810202 to 14810202 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (3 L2 ways, 1 L1 ways)
gemv (warmup): 0.060020 seconds (0.247 Gnz/s, 0.494 Gflop/s, 4.0 to 5.7 GB/s)
gemv (warmup): 0.059932 seconds (0.247 Gnz/s, 0.494 Gflop/s, 4.0 to 5.7 GB/s)
gemv (warmup): 0.059934 seconds (0.247 Gnz/s, 0.494 Gflop/s, 4.0 to 5.7 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.060048 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
gemv: 0.060031 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
gemv: 0.060044 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
gemv: 0.060035 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
gemv: 0.060031 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
gemv: 0.060033 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
gemv: 0.060046 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
gemv: 0.060031 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
gemv: 0.060051 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
gemv: 0.060029 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
gemv: 0.060039 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
gemv: 0.060050 seconds (0.247 Gnz/s, 0.493 Gflop/s, 4.0 to 5.7 GB/s)
