
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.314001 seconds (31.2 MB/s)
csr_from_coo: 0.034328 seconds, 226451 rows, 226451 columns, 2472071 nonzeros, 4 to 13 nonzeros per row, 1 threads, 226451 to 226451 rows per thread, 2472071 to 2472071 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (10 L2 ways, 2 L1 ways)
gemv: 0.018205 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018193 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018178 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018185 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018206 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018207 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018205 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018202 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018188 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018196 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018198 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018203 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018205 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018207 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018184 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018196 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018203 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018207 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018199 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018211 seconds (0.074 Gnz/s, 0.271 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018188 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018193 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018205 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018209 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018202 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018195 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018193 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018183 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018205 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018202 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018208 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018206 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018190 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018189 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018203 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018198 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018210 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018204 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018185 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018189 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018195 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018195 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
gemv: 0.018201 seconds (0.074 Gnz/s, 0.272 Gflop/s, 1.9 to 2.9 GB/s)
