
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.468054 seconds (23.3 MB/s)
csr_from_coo: 0.026033 seconds, 253096 rows, 253096 columns, 1209404 nonzeros, 1 to 60 nonzeros per row, 1 threads, 253096 to 253096 rows per thread, 1209404 to 1209404 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (3 L2 ways)
gemv (warmup): 0.007325 seconds (0.083 Gnz/s, 0.330 Gflop/s, 2.8 to 3.9 GB/s)
gemv (warmup): 0.006808 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv (warmup): 0.006804 seconds (0.089 Gnz/s, 0.356 Gflop/s, 3.0 to 4.2 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.006851 seconds (0.088 Gnz/s, 0.353 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006830 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006827 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006819 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006826 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006830 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006816 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006827 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006829 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006806 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006831 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006827 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006817 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006830 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006830 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006828 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006819 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006829 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006830 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006811 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006831 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006826 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006814 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006826 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006831 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006828 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006815 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006827 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006835 seconds (0.088 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006813 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006829 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006825 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006813 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006822 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006831 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006812 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006829 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006834 seconds (0.088 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006827 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006822 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006826 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006829 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006817 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006834 seconds (0.088 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006829 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006812 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006828 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006827 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006810 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006817 seconds (0.089 Gnz/s, 0.355 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006828 seconds (0.089 Gnz/s, 0.354 Gflop/s, 3.0 to 4.1 GB/s)
