
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 1.572240 seconds (27.2 MB/s)
csr_from_coo: 0.016101 seconds, 21200 rows, 21200 columns, 1488768 nonzeros, 32 to 80 nonzeros per row, 1 threads, 21200 to 21200 rows per thread, 1488768 to 1488768 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (7 L2 ways)
gemv (warmup): 0.000924 seconds (1.611 Gnz/s, 3.221 Gflop/s, 19.9 to 32.6 GB/s)
gemv (warmup): 0.000919 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv (warmup): 0.000918 seconds (1.621 Gnz/s, 3.243 Gflop/s, 20.0 to 32.8 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.000919 seconds (1.620 Gnz/s, 3.241 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000945 seconds (1.575 Gnz/s, 3.150 Gflop/s, 19.4 to 31.9 GB/s)
gemv: 0.000919 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000919 seconds (1.620 Gnz/s, 3.241 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000919 seconds (1.621 Gnz/s, 3.241 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.243 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000919 seconds (1.621 Gnz/s, 3.241 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.622 Gnz/s, 3.243 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000930 seconds (1.602 Gnz/s, 3.203 Gflop/s, 19.8 to 32.4 GB/s)
gemv: 0.000919 seconds (1.620 Gnz/s, 3.240 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000919 seconds (1.620 Gnz/s, 3.241 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000919 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000919 seconds (1.620 Gnz/s, 3.241 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000931 seconds (1.599 Gnz/s, 3.199 Gflop/s, 19.7 to 32.4 GB/s)
gemv: 0.000918 seconds (1.622 Gnz/s, 3.243 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000919 seconds (1.621 Gnz/s, 3.241 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.243 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.243 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.622 Gnz/s, 3.244 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.621 Gnz/s, 3.243 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.622 Gnz/s, 3.243 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000929 seconds (1.602 Gnz/s, 3.204 Gflop/s, 19.8 to 32.4 GB/s)
gemv: 0.000918 seconds (1.622 Gnz/s, 3.243 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.622 Gnz/s, 3.243 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000918 seconds (1.622 Gnz/s, 3.243 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000919 seconds (1.621 Gnz/s, 3.242 Gflop/s, 20.0 to 32.8 GB/s)
gemv: 0.000919 seconds (1.621 Gnz/s, 3.241 Gflop/s, 20.0 to 32.8 GB/s)
