
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.442216 seconds (24.7 MB/s)
csr_from_coo: 0.026051 seconds, 253096 rows, 253096 columns, 1209404 nonzeros, 1 to 60 nonzeros per row, 1 threads, 253096 to 253096 rows per thread, 1209404 to 1209404 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (2 L2 ways, 1 L1 ways)
gemv (warmup): 0.007342 seconds (0.082 Gnz/s, 0.329 Gflop/s, 2.8 to 3.8 GB/s)
gemv (warmup): 0.006927 seconds (0.087 Gnz/s, 0.349 Gflop/s, 3.0 to 4.1 GB/s)
gemv (warmup): 0.006916 seconds (0.087 Gnz/s, 0.350 Gflop/s, 3.0 to 4.1 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.006953 seconds (0.087 Gnz/s, 0.348 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006921 seconds (0.087 Gnz/s, 0.349 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006943 seconds (0.087 Gnz/s, 0.348 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006938 seconds (0.087 Gnz/s, 0.349 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006939 seconds (0.087 Gnz/s, 0.349 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006924 seconds (0.087 Gnz/s, 0.349 Gflop/s, 3.0 to 4.1 GB/s)
gemv: 0.006934 seconds (0.087 Gnz/s, 0.349 Gflop/s, 3.0 to 4.1 GB/s)
