
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.462636 seconds (21.4 MB/s)
csr_from_coo: 0.012232 seconds, 89400 rows, 89400 columns, 1156224 nonzeros, 6 to 13 nonzeros per row, 1 threads, 89400 to 89400 rows per thread, 1156224 to 1156224 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (4 L2 ways, 2 L1 ways)
gemv (warmup): 0.008870 seconds (0.070 Gnz/s, 0.261 Gflop/s, 1.8 to 2.8 GB/s)
gemv (warmup): 0.008750 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
gemv (warmup): 0.008749 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.008761 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
gemv: 0.008761 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
gemv: 0.008759 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
gemv: 0.008761 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
gemv: 0.008761 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
gemv: 0.008762 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
gemv: 0.008759 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
gemv: 0.008748 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
gemv: 0.008761 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
gemv: 0.008763 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
gemv: 0.008760 seconds (0.071 Gnz/s, 0.264 Gflop/s, 1.8 to 2.8 GB/s)
