
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 0.807463 seconds (24.5 MB/s)
csr_from_coo: 0.048827 seconds, 451554 rows, 451554 columns, 2164464 nonzeros, 1 to 90 nonzeros per row, 1 threads, 451554 to 451554 rows per thread, 2164464 to 2164464 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (4 L2 ways)
gemv (warmup): 0.014273 seconds (0.076 Gnz/s, 0.303 Gflop/s, 2.6 to 3.5 GB/s)
gemv: 0.014187 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014189 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014181 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014197 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014182 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014202 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014174 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014198 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014185 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014193 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014193 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014166 seconds (0.076 Gnz/s, 0.306 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014193 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014175 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014192 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014183 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014175 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014199 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014184 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014189 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014178 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014204 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014185 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014187 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014191 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014185 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014195 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014187 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014189 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014176 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014182 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014170 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014182 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014185 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014198 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014202 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014177 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014213 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014192 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014178 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014193 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014174 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014197 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014179 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014210 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014170 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014192 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014190 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014176 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014189 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014180 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014187 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014178 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014195 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014185 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014172 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014195 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014187 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014191 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014183 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014194 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014188 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014172 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
gemv: 0.014190 seconds (0.076 Gnz/s, 0.305 Gflop/s, 2.6 to 3.6 GB/s)
region,threads,EFFECTIVE_INST_SPEC,CPU_CYCLES,FP_DP_FIXED_OPS_SPEC,FP_DP_SCALE_OPS_SPEC,L2D_CACHE_REFILL,L2D_CACHE_WB,L2D_SWAP_DM,L2D_CACHE_MIBMCH_PRF,L1D_CACHE_REFILL,CPI ,Frequency ,L1D cache miss rate ,L2D cache miss rate ,L2-Memory Bandwidth ,DP (FP) ,DP (FP+SVE512) ,Computational Intensity (FP+SVE512) ,time
gemv,0,1733288928,3150598239,45158706,463047200,15043906,1433202,160555,218896,57616583,1.817699,2199.705297,0.033241,0.008460,2.877227,31.529201,1324.702499,0.460409,1.432282
total,-1,1733288928,3150598239,45158706,463047200,15043906,1433202,160555,218896,57616583,1.817699,2199.705297,0.033241,0.008460,2.877227,31.529201,1324.702499,0.460409,1.432282
