
OPENMP DISPLAY ENVIRONMENT BEGIN
   _OPENMP='201611'
  [host] OMP_CANCELLATION='FALSE'
  [host] OMP_DEFAULT_DEVICE='0'
  [host] OMP_DISPLAY_ENV='TRUE'
  [host] OMP_DYNAMIC='FALSE'
  [host] OMP_MAX_ACTIVE_LEVELS='2147483647'
  [host] OMP_MAX_TASK_PRIORITY='0'
  [host] OMP_NESTED='FALSE'
  [host] OMP_NUM_THREADS='1'
  [host] OMP_PLACES='cores'
  [host] OMP_PROC_BIND='close'
  [host] OMP_SCHEDULE='static'
  [host] OMP_STACKSIZE='8M'
   OMP_TARGET_OFFLOAD=DEFAULT
  [host] OMP_THREAD_LIMIT='2147483647'
  [host] OMP_TOOL_LIBRARIES: value is not defined
  [host] OMP_WAIT_POLICY='ACTIVE'
OPENMP DISPLAY ENVIRONMENT END


mtxfile_read: 6.948320 seconds (30.1 MB/s)
csr_from_coo: 0.102511 seconds, 1489752 rows, 1489752 columns, 10319760 nonzeros, 4 to 7 nonzeros per row, 1 threads, 1489752 to 1489752 rows per thread, 10319760 to 10319760 nonzeros per thread
[PAPI util] using event file: share/papi_util_a64fx_memdp.txt
enabling sector cache (3 L2 ways, 1 L1 ways)
gemv (warmup): 0.028078 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv (warmup): 0.028033 seconds (0.368 Gnz/s, 0.736 Gflop/s, 5.7 to 8.2 GB/s)
gemv (warmup): 0.028031 seconds (0.368 Gnz/s, 0.736 Gflop/s, 5.7 to 8.2 GB/s)
[PAPI util] start recording events for region "gemv"
gemv: 0.028080 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028079 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028080 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028066 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028077 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028077 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028076 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028074 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028066 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028076 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028079 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028077 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028078 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028079 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028062 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028077 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028077 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028076 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028079 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028063 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028077 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028076 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028077 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
gemv: 0.028076 seconds (0.368 Gnz/s, 0.735 Gflop/s, 5.7 to 8.2 GB/s)
